"id","CTR"
9207,0.349218010902405
5613,0.231795147061348
9660,0.0825683921575546
3116,0.4293133020401
7984,0.0090274503454566
1665,0.19260835647583
2166,0.0884045585989952
7003,0.190204709768295
8495,0.220117971301079
9843,0.156242102384567
2487,0.161497786641121
6982,0.112631991505623
9337,0.369119346141815
1214,0.09723000228405
8845,0.270264983177185
4695,0.182819366455078
3198,0.211091592907906
6307,0.125280797481537
2679,0.0934342369437218
7270,0.105359949171543
2456,0.240475490689278
5309,0.23357780277729
7120,0.202234908938408
8876,0.253296613693237
5334,0.281469076871872
8861,0.0704686865210533
3057,0.286149978637695
1662,0.13229937851429
6986,0.4290731549263
3690,0.192353650927544
1645,0.209859311580658
5034,0.768961191177368
6475,0.175602331757545
7594,0.142925277352333
6969,0.287283658981323
2652,0.172302484512329
6517,0.130216792225838
2036,0.143477723002434
3358,0.323530614376068
6460,0.247124895453453
9827,0.288723200559616
2626,0.268009155988693
5451,0.131382972002029
1431,0.171322494745255
2655,-0.0133416727185249
3428,0.721952438354492
6375,0.165241971611977
2083,0.228977650403976
9914,0.119182124733925
6947,0.219505116343498
5566,0.286149978637695
2688,0.256937593221664
5298,0.20193937420845
9482,0.107256211340427
2703,0.372129321098328
4362,0.619332790374756
3446,0.372225612401962
4446,0.337455540895462
6336,0.204204738140106
3065,0.00967240240424871
1301,0.0251530297100544
1095,0.147686138749123
9079,0.110160790383816
4127,0.256502151489258
2584,0.36222830414772
6917,0.152078166604042
8785,0.139419063925743
8779,0.253527879714966
4394,0.15738220512867
9617,0.340085536241531
9413,0.140556544065475
1346,0.163047313690186
8934,0.151728361845016
3815,0.154664173722267
1089,0.144851833581924
5708,0.147877663373947
9114,0.398600578308105
7894,0.222224503755569
6798,0.209864914417267
1016,0.427362769842148
1433,0.429167479276657
1373,0.263816714286804
8842,0.332770019769669
2600,0.200263857841492
9849,0.0300343576818705
5962,0.133285954594612
5622,-0.00971710402518511
5327,0.221512913703918
5204,0.122528426349163
2258,0.271447032690048
4832,0.207919612526894
7119,0.273001462221146
1232,0.100158907473087
9594,0.084279477596283
3983,0.225050404667854
9597,0.283298999071121
5642,0.184803172945976
9802,0.26046946644783
5032,0.166625902056694
9045,0.145869344472885
7743,0.256937593221664
4844,0.212837189435959
9392,0.368331700563431
4170,0.242494478821754
8748,0.199818968772888
6501,0.44985830783844
5762,0.20509073138237
6538,0.191666856408119
3947,0.113905072212219
1857,-0.00474367802962661
8080,0.218553930521011
4991,0.135606676340103
3699,0.116231590509415
2527,0.160498976707458
5667,0.0680115595459938
6827,0.183606624603271
8331,0.203602015972137
6209,0.218854352831841
3603,0.169990316033363
1506,0.397775024175644
8554,0.215814918279648
7529,0.268009155988693
1355,0.0175661854445934
9085,0.349918395280838
7950,0.180836498737335
6740,0.113418586552143
6119,0.346474260091782
3713,0.311457544565201
4248,0.226532697677612
6514,0.242256566882133
5591,0.520459175109863
1498,0.157925724983215
4775,0.155182406306267
7058,0.253770917654037
2286,0.16597019135952
9149,0.157345443964005
8831,0.106228820979595
5441,0.140012115240097
4425,0.055056493729353
8076,0.159642323851585
2976,0.1028196439147
2446,0.783626437187195
8537,0.137674137949944
2035,0.147680327296257
8045,0.185287192463875
5111,0.280271708965302
2482,0.306587934494019
9199,0.184415072202682
9209,0.215654924511909
7089,0.176512226462364
3158,0.0548020638525486
5545,0.128035604953766
3758,0.135270431637764
1656,0.188055440783501
7982,0.146329194307327
1557,0.142626151442528
6559,0.197574973106384
4318,0.106243096292019
4315,0.176236733794212
5149,0.123174250125885
1668,0.715011119842529
7361,0.162207901477814
7808,0.180836498737335
7501,0.309923589229584
7491,0.141825467348099
9204,0.121739886701107
8399,0.280797243118286
3390,0.304086476564407
5697,0.162537828087807
5223,0.753413200378418
6888,0.228052541613579
3988,0.000631943868938833
1353,0.181163668632507
4762,0.0856195315718651
2692,0.133254319429398
6699,0.126106292009354
6321,0.169674396514893
4094,0.187637820839882
3139,0.160481736063957
4930,0.0779216662049294
5368,0.208151295781136
1802,0.156875804066658
7063,0.201063081622124
1380,0.207010269165039
8966,0.0777351036667824
4293,0.551910579204559
9876,0.165832981467247
6472,0.498568713665009
6132,0.0567970424890518
9307,1.13443219661713
4062,0.104585684835911
1377,0.0719631388783455
6929,0.143763616681099
3342,0.219983547925949
4103,0.240365192294121
1781,0.220288336277008
9374,0.120302431285381
5404,0.158375844359398
9273,0.117359153926373
2550,0.130277708172798
6737,0.101568393409252
4308,0.226332202553749
2615,0.0125704007223248
1815,0.202034652233124
9948,0.151631340384483
8326,0.148275449872017
5777,0.0826809257268906
5720,0.157565534114838
4918,-0.0161158312112093
5139,0.286149978637695
2616,0.203160241246223
3491,0.205757722258568
9613,-0.00474296696484089
4286,0.2259651273489
2516,0.158777460455894
1203,-0.00259770266711712
5799,0.345233470201492
9269,-0.0143373999744654
3973,0.112476505339146
6919,0.0884045585989952
2090,0.13977986574173
5391,0.286149978637695
1356,0.259199649095535
9284,0.270271211862564
3102,0.236415013670921
9189,0.146210014820099
2982,0.297608613967896
8457,0.178195595741272
4347,0.256440907716751
2651,0.160287603735924
1967,-0.0191383063793182
3321,0.132385119795799
9112,0.0928183794021606
7175,0.128357514739037
4742,0.100986123085022
8644,0.290718048810959
5905,0.164402559399605
9329,0.110007062554359
6617,0.0540187209844589
9038,0.16858734190464
3404,0.15706142783165
6500,0.166952505707741
1368,0.104889124631882
5848,0.0575365237891674
6006,0.206441611051559
2987,0.415403217077255
8345,0.172768145799637
5736,0.113017328083515
5359,-0.00573027972131968
6131,0.183191657066345
7009,1.28367328643799
2979,0.0996136963367462
9909,0.303881168365479
8659,0.229995653033257
6811,0.542162418365479
3367,0.349718332290649
4295,0.262507945299149
9459,0.246132716536522
2069,0.10852137953043
6536,0.251228451728821
9428,0.112438075244427
1484,0.26665922999382
8635,0.819837629795074
2955,0.350882738828659
5268,0.621385335922241
6035,0.332328379154205
7080,0.215880304574966
5488,0.32293900847435
8533,0.320880919694901
1297,0.0763525292277336
8094,0.0736427530646324
3721,0.308583199977875
6314,0.203627467155457
4886,0.175562605261803
4464,0.0718128904700279
6906,0.251144081354141
7819,0.300872892141342
3604,0.0134774753823876
2952,-0.00489550502970815
1307,0.294665485620499
1326,0.168670311570168
9246,0.240778341889381
2758,1.47497797012329
9425,0.164250940084457
3087,0.307087182998657
7236,0.181074976921082
2609,0.145116940140724
7857,0.1189299300313
7840,0.156315118074417
4112,0.947184562683105
8115,0.211583539843559
5429,-0.016318729147315
1968,0.375222563743591
7335,0.228597030043602
4618,0.0502546243369579
8247,0.148058816790581
5484,0.36078006029129
4413,0.171591743826866
7511,0.118368573486805
4997,0.306338906288147
7096,0.183648511767387
1621,0.345772236585617
2109,0.169254183769226
7241,0.128776177763939
9488,-0.0191383063793182
2140,0.226804539561272
2409,0.243016794323921
7895,0.206001102924347
7986,0.233201488852501
1923,0.235594123601913
8294,0.0960430577397346
9492,0.212265893816948
7014,0.158050835132599
7965,0.0879309847950935
8055,0.309066265821457
3375,0.176488727331161
2830,0.268009155988693
5793,0.117791831493378
6640,0.006264743860811
8207,0.131713137030602
4835,0.141632378101349
9213,0.11488750576973
3292,0.268009155988693
3823,0.113865718245506
7398,0.123485833406448
9389,0.161012411117554
9725,0.110751889646053
8574,0.105407893657684
2846,0.419475317001343
1710,0.278236746788025
4289,0.225928544998169
4531,-0.00786664895713329
6096,0.576448321342468
7884,0.0634419694542885
1179,0.286168336868286
5212,0.18552628159523
1249,0.552399396896362
2749,0.0957782864570618
5456,0.315357655286789
1830,0.108095623552799
1694,0.0589921362698078
1539,0.173345059156418
5551,0.21962633728981
9457,0.237489268183708
6896,0.628162324428558
6101,0.276502668857574
8575,0.252109467983246
9932,0.243172571063042
8471,0.142924204468727
8468,0.505031585693359
5765,0.10670892894268
5306,0.206054210662842
1369,0.0961303189396858
8245,0.120446138083935
1200,0.083144374191761
5461,0.285405427217484
6240,0.309916615486145
7804,0.0620668306946754
4820,0.145029932260513
7288,0.181894212961197
8106,0.143247812986374
8849,0.111443102359772
9985,0.129242017865181
8365,0.0570107996463776
8705,0.185109630227089
5533,0.143763616681099
2614,0.143763616681099
8222,0.0710464268922806
6886,0.289526134729385
1447,0.157863691449165
9511,0.268319010734558
5685,0.109933465719223
6016,0.193175345659256
9798,0.146329194307327
5154,0.159743502736092
8832,0.460676461458206
6537,0.129216119647026
6337,0.286149978637695
5534,0.1749397367239
8372,0.116945058107376
9852,0.162598967552185
4851,0.147761210799217
8930,0.346686184406281
9259,0.126958101987839
5409,0.215812295675278
5086,0.339386820793152
2634,0.134733766317368
8427,0.319215476512909
6649,0.167973458766937
4018,0.0858471393585205
2203,0.270271211862564
4610,0.195021972060204
4317,0.106070801615715
8343,0.258039683103561
5472,0.207010582089424
2603,0.138555705547333
3680,0.159743502736092
5079,0.0994312167167664
5899,0.190013259649277
8888,0.12264658510685
5875,0.136461228132248
6350,0.217786356806755
4723,0.159616872668266
5562,0.140673905611038
3015,0.313759863376617
8772,0.153270408511162
4080,0.178649440407753
2804,0.0171042084693909
1913,0.280831336975098
1344,0.212262362241745
4948,0.322541147470474
1260,0.188026458024979
9089,0.268729150295258
1762,0.0543964430689812
4693,0.366827875375748
1459,0.145691245794296
1835,0.16975562274456
6880,0.141371995210648
3471,0.208820164203644
8381,0.0569563396275043
6845,0.152071744203568
1679,0.148520350456238
5988,0.242494478821754
2225,0.169408202171326
5655,0.181074261665344
4524,0.12249443680048
4407,0.100135274231434
5291,0.260696798563004
7433,0.139601767063141
7783,0.286149978637695
1788,0.0960710793733597
8100,0.0683731436729431
4354,0.0927388891577721
1015,0.147796973586082
2505,0.193299546837807
2863,0.142924204468727
9850,0.18768435716629
8278,0.279918223619461
6296,0.382733017206192
5033,0.217649906873703
4139,0.171646058559418
6849,0.13937596976757
5199,0.211170449852943
8662,0.161784559488297
2788,0.208087757229805
5747,0.161035254597664
3725,0.186777651309967
6731,0.213031411170959
2436,0.162990301847458
2006,0.0711849704384804
2491,0.274161577224731
3771,0.159828037023544
5960,0.176454484462738
9844,0.228742241859436
3574,0.109997510910034
2174,-0.00192410452291369
4812,0.253251135349274
3550,0.11699403077364
4005,0.309007883071899
7233,0.159642323851585
2288,0.143763616681099
4241,0.520712316036224
9447,0.168812870979309
9198,0.149637460708618
1885,0.101918146014214
3023,0.189532101154327
5136,-0.00595554197207093
1403,0.166437089443207
4383,0.176236733794212
8363,0.109481707215309
8638,0.268009155988693
3154,0.15605129301548
2567,0.221768617630005
6122,0.177632033824921
4836,0.160336941480637
9317,0.117957718670368
3728,0.126783654093742
7711,0.286149978637695
5031,0.46693754196167
2334,0.122823372483253
2134,0.0860544070601463
6525,0.350075572729111
4834,0.14822444319725
8553,0.219188123941422
1165,0.740022301673889
8067,0.182652994990349
5476,0.190680578351021
1956,0.236806362867355
4999,0.127936765551567
7249,0.150483027100563
2510,0.196213200688362
2169,0.16472040116787
6741,0.0625758841633797
9983,0.237858787178993
5401,0.146813616156578
4332,0.187074601650238
2300,0.0995747819542885
5439,0.187646269798279
5529,0.0842162892222404
3247,0.23887000977993
8131,0.0216175932437181
8461,0.0895789265632629
1852,0.13685168325901
4029,0.346641391515732
1681,0.286149978637695
6440,0.207862675189972
4608,0.0244398470968008
4489,0.287086814641953
7823,0.206936165690422
5206,0.149071261286736
3968,0.162566170096397
2536,0.196413651108742
3575,0.243441045284271
7780,0.257989466190338
2897,0.232744053006172
2921,0.174805551767349
6552,0.118573524057865
8693,0.216585397720337
2466,0.390067398548126
4436,0.188892692327499
4647,0.301032423973083
9507,0.110364437103271
2309,0.140596687793732
6107,0.202132433652878
7161,0.00497374404221773
5993,0.259805291891098
8872,0.152198269963264
9010,0.167226761579514
1279,0.178510814905167
1840,0.177951961755753
4310,0.138296529650688
5491,0.861362040042877
2894,0.164716884493828
4628,0.299014091491699
7558,0.168994754552841
8598,0.286804109811783
1574,0.260334193706512
4462,0.256638199090958
7821,0.162723392248154
6570,0.218854352831841
5586,0.256502151489258
8990,0.155026704072952
2070,0.137674137949944
9364,0.499006241559982
9366,0.29112383723259
6902,0.149837076663971
5465,-0.0106084477156401
6835,0.265273779630661
5801,0.229638814926147
7037,0.0623170658946037
2790,0.181065931916237
6194,0.238217860460281
8494,0.249596029520035
9770,0.228597030043602
9739,0.877278923988342
2193,0.26706600189209
9419,0.304414868354797
5325,0.236702993512154
9378,0.401971995830536
5996,0.331777602434158
5112,0.279217213392258
8351,1.64043748378754
5041,0.160481736063957
3414,0.147748276591301
2437,0.149354308843613
9422,0.187247544527054
9655,0.248280420899391
5237,0.160624325275421
5829,0.163047313690186
5103,0.240778341889381
4036,0.286482661962509
4156,0.128724932670593
2814,1.78753292560577
6634,0.326133608818054
8687,0.168916389346123
7976,0.202460646629333
7407,0.372931987047195
7340,0.116154603660107
4050,0.18520388007164
9734,0.254644423723221
5119,0.139982298016548
5536,0.286149978637695
6471,0.177535027265549
1732,0.280832916498184
3485,0.575662970542908
7145,0.115148194134235
9972,0.15865084528923
4924,0.152094751596451
3531,0.142198130488396
3254,0.0896627679467201
8647,0.160204634070396
5500,0.0439742282032967
7824,0.185246914625168
4936,0.140220895409584
4020,0.389560282230377
2343,0.18716137111187
5308,0.214918151497841
9993,0.570930600166321
8998,0.255198031663895
7870,0.268009155988693
6076,0.120493568480015
3683,0.172490254044533
6002,0.885845363140106
8078,0.145691245794296
5142,0.303948611021042
9616,0.202971443533897
5475,0.283602803945541
7268,0.145804107189178
2316,0.317128986120224
8084,0.246851563453674
6799,0.323948383331299
4008,-0.0191383063793182
3675,0.268009155988693
7692,0.215812295675278
5664,0.149661526083946
3352,0.147858932614326
4748,0.134784027934074
7999,0.168916389346123
8588,0.146531939506531
5388,0.0981439724564552
9785,0.165993615984917
3971,0.145869344472885
6123,0.267597526311874
7670,0.188053891062737
8125,0.187106505036354
6466,0.0580616109073162
5654,0.179642960429192
2978,0.125140056014061
8266,0.0994362980127335
2235,0.146435618400574
7738,0.0653501003980637
2381,0.164993569254875
7385,0.317749083042145
7329,0.149566620588303
3589,0.202909514307976
6004,0.267486214637756
2161,0.229141041636467
8678,0.218162730336189
5434,1.04338777065277
1509,0.133235767483711
6003,0.165241971611977
5455,0.145193383097649
7214,0.224271878600121
3477,0.0964936539530754
7153,0.420147955417633
5661,0.149114862084389
1021,0.39610567688942
5951,0.16715532541275
2819,0.246883049607277
9714,0.266987711191177
1338,0.104644581675529
3006,0.235375851392746
3147,0.225284591317177
8378,0.687474846839905
9901,0.334039658308029
4176,0.542049705982208
5882,0.272183060646057
9860,0.268009155988693
4718,0.243121758103371
4903,0.258052200078964
9480,0.147089868783951
5944,0.33269539475441
3137,0.158281415700912
3773,0.204695105552673
9408,0.220692202448845
6810,0.260540038347244
1070,0.250100165605545
9964,0.158417642116547
9371,0.0230619516223669
8442,0.139048025012016
6865,0.56616872549057
1452,0.14799876511097
8020,0.119041159749031
8776,0.207849994301796
6483,0.211363568902016
6702,0.145449817180634
3443,0.120020188391209
2230,0.113529749214649
2050,0.147177547216415
7218,0.212788209319115
7520,0.171082571148872
8766,-0.00474296696484089
7355,0.0223531369119883
2847,0.77624249458313
7345,0.255312919616699
4867,0.24562868475914
7071,0.0544996671378613
3406,0.17330302298069
6963,0.140082344412804
5828,0.245705157518387
6825,0.142148524522781
7344,0.112438075244427
6646,0.150357186794281
4909,0.155425846576691
3114,0.133719980716705
4553,0.168086245656013
6335,0.0427211821079254
4829,0.0427850782871246
6169,0.0494882464408875
3886,0.130448251962662
1171,0.221706837415695
7616,0.195239946246147
2988,0.168812870979309
7177,0.166425615549088
3903,0.149023339152336
2057,0.294746518135071
8000,0.275540888309479
9757,0.406187295913696
8036,0.260547548532486
4334,0.152597457170486
7979,0.251416563987732
2892,1.12730288505554
8295,0.101709373295307
7916,0.237172350287437
8371,0.340754508972168
2018,0.291605174541473
2305,0.117746725678444
8712,0.1738610714674
6560,0.160463705658913
1976,0.0895662307739258
6114,0.160622730851173
9096,-0.0048886314034462
9119,0.233592376112938
6244,0.888554215431213
9786,0.0776949971914291
5075,0.174248576164246
1404,0.0822530314326286
9823,-0.0189933516085148
3157,0.145155236124992
8657,0.10550183057785
4574,0.175128102302551
1499,0.161748051643372
3407,0.12039639800787
7962,0.445273101329803
1164,0.205531224608421
2202,0.155312210321426
3124,0.348064959049225
7825,0.156497985124588
8452,0.18328295648098
9881,0.416987150907516
5316,0.517397582530975
3422,0.376987129449844
6887,0.131839588284492
9745,0.160481736063957
3143,0.109770864248276
4803,0.10367140173912
9020,0.443076938390732
6210,0.113138966262341
6029,0.236185967922211
8321,0.433544307947159
3331,0.152969509363174
3334,-0.00704248202964664
6055,0.155683055520058
1955,0.140856206417084
8672,0.270940452814102
2484,0.248280420899391
2663,0.229683846235275
5917,0.0388328321278095
5945,0.122859865427017
5181,0.0613832212984562
5282,0.167747929692268
3667,0.116128586232662
9885,0.0989081710577011
9732,0.0977445542812347
1606,0.289253532886505
7383,0.109183996915817
8581,0.138951450586319
3977,0.170838251709938
5715,0.162571936845779
1119,0.120623096823692
8118,0.138263761997223
1066,0.147867575287819
2445,0.170854806900024
6363,0.148520350456238
9962,0.146840915083885
9414,0.272005885839462
8066,0.325389623641968
4514,0.399098485708237
9795,0.165241971611977
7419,0.160481736063957
1294,0.355448067188263
9111,0.127819433808327
6931,0.289937317371368
4357,0.32590839266777
6987,0.215812295675278
8038,0.276669144630432
2947,0.184279337525368
3999,0.267676174640656
2435,0.493014693260193
8952,0.058127298951149
9977,0.18218794465065
6809,0.150786325335503
8901,0.0541416592895985
7830,0.12872326374054
8587,0.10886137932539
9533,0.221193134784698
7112,0.346070796251297
9627,0.152339935302734
7010,0.193175345659256
1048,0.229995653033257
5098,0.19371685385704
5294,0.141496613621712
2037,0.130919069051743
6103,0.213893383741379
2495,0.135263711214066
4038,0.366086155176163
7072,0.164129391312599
8583,0.110685981810093
5415,0.393607765436172
8629,0.878467619419098
3925,0.238719880580902
5072,0.130448251962662
8802,0.0677783936262131
1693,0.154136687517166
9081,0.201064497232437
2906,0.275620013475418
4592,0.214012801647186
4613,0.191635057330132
2665,0.00569385336712003
2157,0.0615252554416656
2355,0.122465796768665
6468,0.659392833709717
9469,0.171322494745255
6142,-0.0173263400793076
4189,0.162835776805878
9101,0.139977753162384
1309,0.465190440416336
5670,0.0691195353865623
7259,0.153657332062721
1406,0.182173281908035
1597,0.275078415870667
5104,0.265527456998825
8545,0.149681881070137
1765,0.116364240646362
